task_id,row_id,price_in_euro,year
1,138,36900.0,2019
1,139,36990.0,2020
1,140,44790.0,2021
1,141,48990.0,2022
1,142,43000.0,2023
1,143,29970.0,2022
1,144,29970.0,2023
1,145,2289000.0,2011
1,146,159888.0,2013
1,147,179007.0,2014
1,148,168950.0,2015
1,149,179888.0,2016
1,150,127980.0,2019
1,151,434980.0,2022
1,152,476990.0,2023
1,153,184000.0,2016
1,154,100000.0,2017
1,155,124990.0,2018
1,156,139980.0,2019
1,157,154900.0,2020
1,158,179000.0,2021
1,159,189007.0,2022
1,160,219007.0,2023
1,161,31339.0,1996
1,162,59895.0,1997
1,163,31900.0,1998
1,164,35900.0,1999
1,165,49941.0,2001
1,166,45800.0,2002
1,167,63500.0,2003
1,168,31980.0,2004
1,169,54941.0,2004
1,170,44900.0,2005
1,171,48999.0,2006
1,172,55950.0,2007
1,173,53000.0,2008
1,174,63500.0,2009
1,175,67941.0,2010
1,176,59999.0,2011
1,177,126800.0,2012
1,178,105007.0,2013
1,179,94980.0,2014
1,180,126941.0,2015
1,181,152900.0,2017
1,182,168007.0,2008
1,183,139900.0,2009
1,184,112812.0,2010
1,185,285007.0,2019
1,186,269900.0,2020
1,187,279980.0,2021
1,188,319000.0,2022
1,189,349900.0,2023
1,190,147270.0,2020
1,191,158941.0,2021
1,192,178900.0,2022
1,193,192888.0,2023
1,194,859990.0,2018
1,195,72941.0,2010
1,196,53900.0,2011
1,197,94000.0,2012
1,198,80800.0,2013
1,199,97941.0,2016
1,200,119777.0,2017
1,201,139900.0,2018
1,202,118988.0,2019
1,203,185007.0,2020
1,204,35900.0,2006
1,205,69950.0,2007
1,206,49990.0,2008
1,207,59900.0,2009
1,208,54400.0,2010
1,209,59500.0,2011
1,210,56900.0,2012
1,211,62450.0,2013
1,212,74999.0,2014
1,213,77490.0,2015
1,214,89850.0,2017
1,215,114980.0,2018
1,216,126888.0,2019
1,217,134900.0,2020
1,218,139007.0,2021
1,219,174900.0,2022
1,220,169900.0,2023
1,221,69890.0,2001
1,222,86500.0,2002
1,223,67490.0,2003
1,224,94900.0,2006
1,225,124800.0,2013
1,226,149899.0,2014
1,227,139800.0,2015
1,228,167800.0,2016
1,229,170007.0,2017
1,230,249800.0,2018
1,231,770007.0,2019
1,232,57990.0,2007
1,233,61500.0,2009
1,234,64500.0,2011
1,235,139900.0,2012
1,236,65999.0,2013
1,237,119000.0,2015
1,238,171900.0,2016
1,239,300000.0,2017
1,240,112000.0,2018
1,241,119999.0,2019
1,242,1170000.0,2022
1,243,452900.0,2023
1,244,114900.0,2011
1,245,119990.0,2012
1,246,18960.0,2013
1,247,25789.0,2018
1,248,63880.0,2021
1,249,174985.0,2022
1,250,40488.0,2023
1,251,61790.0,2022
1,252,76064.0,2023
1,253,8999.0,1998
1,254,9900.0,1999
1,255,9500.0,2000
1,256,6900.0,2010
1,257,9999.0,2011
1,258,10900.0,2012
1,259,13200.0,2013
1,260,12980.0,2014
1,261,11950.0,2015
1,262,15990.0,2016
1,263,13999.0,2017
1,264,17990.0,2018
1,265,19990.0,2019
1,266,17470.0,2020
1,267,31990.0,2021
1,268,29990.0,2022
1,269,25750.0,2023
1,270,1500.0,2000
1,271,3000.0,2001
1,272,2999.0,2002
1,273,1550.0,2003
1,274,5500.0,2004
1,275,2499.0,2005
1,276,6850.0,2006
1,277,2222.0,1997
1,278,1690.0,1998
1,279,1500.0,1999
1,280,3600.0,2000
1,281,1400.0,2001
1,282,1600.0,2002
1,283,2300.0,2003
1,284,1999.0,2004
1,285,3000.0,2005
1,286,4200.0,2006
1,287,7500.0,2007
1,288,7500.0,2008
1,289,6990.0,2009
1,290,8500.0,2010
1,291,11990.0,2011
1,292,10990.0,2012
1,293,10990.0,2013
1,294,12990.0,2014
1,295,14999.0,2015
1,296,14990.0,2016
1,297,16830.0,2017
1,298,19990.0,2018
1,299,23495.0,2019
1,300,21950.0,2020
1,301,27685.0,2021
1,302,32370.0,2022
1,303,38890.0,2023
1,304,1250.0,1997
1,305,3000.0,1999
1,306,1049.0,2000
1,307,2300.0,2001
1,308,3500.0,2002
1,309,1900.0,2003
1,310,2500.0,2004
1,311,3500.0,2005
1,312,4999.0,2006
1,313,5500.0,2007
1,314,6700.0,2008
1,315,7500.0,2009
1,316,8500.0,2010
1,317,10900.0,2011
1,318,14999.0,2012
1,319,12999.0,2013
1,320,16990.0,2014
1,321,14500.0,2015
1,322,22990.0,2016
1,323,23990.0,2017
1,324,22990.0,2018
1,325,25990.0,2019
1,326,29990.0,2020
1,327,37540.0,2021
1,328,43890.0,2022
1,329,39910.0,2023
1,330,7900.0,2009
1,331,12900.0,2010
1,332,10491.0,2011
1,333,17990.0,2012
1,334,18500.0,2013
1,335,13000.0,2014
1,336,19900.0,2015
1,337,19490.0,2016
1,338,25900.0,2017
1,339,22490.0,2018
1,340,31970.0,2019
1,341,32980.0,2020
1,342,39990.0,2021
1,343,36850.0,2022
1,344,47950.0,2023
1,345,2800.0,2004
1,346,7500.0,2007
1,347,10000.0,2008
1,348,8500.0,2009
1,349,14500.0,2010
1,350,13000.0,2011
1,351,13999.0,2012
1,352,16000.0,2013
1,353,12999.0,2014
1,354,17999.0,2015
1,355,19950.0,2016
1,356,26900.0,2017
1,357,34990.0,2018
1,358,30950.0,2019
1,359,35900.0,2020
1,360,46950.0,2021
1,361,37700.0,2022
1,362,64900.0,2023
1,363,2990.0,1997
1,364,3000.0,1998
1,365,6999.0,1999
1,366,12000.0,2000
1,367,1111.0,2001
1,368,1000.0,2002
1,369,2000.0,2003
1,370,1900.0,2004
1,371,5500.0,2005
1,372,4500.0,2006
1,373,5500.0,2007
1,374,5500.0,2008
1,375,9500.0,2009
1,376,8500.0,2010
1,377,11500.0,2011
1,378,13000.0,2012
1,379,14500.0,2013
1,380,17990.0,2014
1,381,19990.0,2015
1,382,21000.0,2016
1,383,25900.0,2017
1,384,26990.0,2018
1,385,34950.0,2019
1,386,38490.0,2020
1,387,34880.0,2021
1,388,48900.0,2022
1,389,49870.0,2023
1,390,6657.0,2001
1,391,6980.0,2002
1,392,2990.0,2003
1,393,9990.0,2006
1,394,4799.0,2007
1,395,5000.0,2008
1,396,10400.0,2009
1,397,13900.0,2010
1,398,11900.0,2011
1,399,12285.0,2012
1,400,17500.0,2013
1,401,18900.0,2014
1,402,11990.0,2015
1,403,18999.0,2016
1,404,26900.0,2017
1,405,40990.0,2018
1,406,44950.0,2019
1,407,59980.0,2020
1,408,48990.0,2021
1,409,59011.0,2022
1,410,41990.0,2023
1,411,10980.0,2010
1,412,23000.0,2011
1,413,16700.0,2012
1,414,17900.0,2013
1,415,12950.0,2014
1,416,24990.0,2015
1,417,29450.0,2016
1,418,31750.0,2017
1,419,38999.0,2018
1,420,53850.0,2019
1,421,128770.0,2020
1,422,35650.0,2021
1,423,35450.0,2022
1,424,4200.0,1997
1,425,14500.0,1999
1,426,3500.0,2000
1,427,19800.0,2001
1,428,11000.0,2003
1,429,4500.0,2004
1,430,5500.0,2005
1,431,7000.0,2006
1,432,11499.0,2007
1,433,11990.0,2008
1,434,10499.0,2009
1,435,13999.0,2010
1,436,24990.0,2011
1,437,25999.0,2012
1,438,13500.0,2013
1,439,21000.0,2014
1,440,13400.0,2015
1,441,169950.0,2016
1,442,159950.0,2017
1,443,48999.0,2018
1,444,61950.0,2019
1,445,59900.0,2020
1,446,103900.0,2021
1,447,119850.0,2022
1,448,109980.0,2023
1,449,7000.0,2000
1,450,9300.0,2001
1,451,2000.0,2002
1,452,4300.0,2003
1,453,4200.0,2004
1,454,31990.0,2018
1,455,57100.0,2019
1,456,5100.0,1997
1,457,9999.0,1998
1,458,5350.0,1999
1,459,6000.0,2000
1,460,6000.0,2003
1,461,14900.0,2006
1,462,8250.0,2008
1,463,15999.0,2012
1,464,21450.0,2016
1,465,32300.0,2019
1,466,37400.0,2020
1,467,15950.0,2016
1,468,24999.0,2017
1,469,25288.0,2018
1,470,28980.0,2019
1,471,24990.0,2020
1,472,21290.0,2021
1,473,29980.0,2022
1,474,28888.0,2023
1,475,11800.0,2011
1,476,14990.0,2012
1,477,17950.0,2013
1,478,17990.0,2014
1,479,19990.0,2015
1,480,19990.0,2016
1,481,19888.0,2017
1,482,22990.0,2018
1,483,31990.0,2019
1,484,29980.0,2020
1,485,34890.0,2021
1,486,34888.0,2022
1,487,49888.0,2023
1,488,59590.0,2021
1,489,145980.0,2022
1,490,59990.0,2023
1,491,19900.0,2008
1,492,10500.0,2009
1,493,9999.0,2010
1,494,14900.0,2011
1,495,15500.0,2012
1,496,15900.0,2013
1,497,19500.0,2014
1,498,19900.0,2015
1,499,28999.0,2016
1,500,24900.0,2017
1,501,34990.0,2018
1,502,29600.0,2019
1,503,42950.0,2020
1,504,46980.0,2021
1,505,53488.0,2022
1,506,52588.0,2023
1,507,11300.0,2005
1,508,11900.0,2006
1,509,10000.0,2007
1,510,10000.0,2008
1,511,17990.0,2009
1,512,22900.0,2010
1,513,18000.0,2011
1,514,21999.0,2012
1,515,19999.0,2013
1,516,17900.0,2014
1,517,30000.0,2015
1,518,23999.0,2016
1,519,23399.0,2017
1,520,48440.0,2018
1,521,38880.0,2019
1,522,55950.0,2020
1,523,52999.0,2021
1,524,133480.0,2022
1,525,85387.0,2023
1,526,59999.0,2018
1,527,69900.0,2019
1,528,32900.0,2020
1,529,24590.0,2021
1,530,72850.0,2022
1,531,86488.0,2023
1,532,77950.0,2023
1,533,10000.0,2006
1,534,63555.0,2023
1,535,47990.0,2007
1,536,51500.0,2008
1,537,51490.0,2009
1,538,11900.0,2010
1,539,124900.0,2011
1,540,104900.0,2012
1,541,124999.0,2013
1,542,19998.0,2014
1,543,117899.0,2015
1,544,103500.0,2016
1,545,129800.0,2017
1,546,139990.0,2018
1,547,134985.0,2019
1,548,127760.0,2020
1,549,199985.0,2021
1,550,173985.0,2022
1,551,168980.0,2023
1,552,117879.0,2021
1,553,31990.0,2013
1,554,29990.0,2014
1,555,18999.0,2015
1,556,14500.0,2016
1,557,25980.0,2018
1,558,57840.0,2019
1,559,56988.0,2020
1,560,66460.0,2021
1,561,29710.0,2022
1,562,79900.0,2023
1,563,121470.0,2019
1,564,131900.0,2020
1,565,132850.0,2021
1,566,143777.0,2022
1,567,132488.0,2023
1,568,26900.0,2011
1,569,30950.0,2012
1,570,26850.0,2013
1,571,41900.0,2015
1,572,20980.0,2016
1,573,37388.0,2017
1,574,48000.0,2018
1,575,46890.0,2019
1,576,38290.0,2020
1,577,31111.0,2021
1,578,23600.0,2022
1,579,79800.0,2023
1,580,47800.0,2000
1,581,44750.0,2001
1,582,29999.0,2006
1,583,34990.0,2007
1,584,42900.0,2008
1,585,34577.0,2012
1,586,27900.0,2013
1,587,16970.0,2014
1,588,17990.0,2015
1,589,71900.0,2017
1,590,16880.0,2018
1,591,58486.0,2019
1,592,68890.0,2020
1,593,88880.0,2021
1,594,107500.0,2022
1,595,133850.0,2023
1,596,3999.0,2010
1,597,27750.0,2011
1,598,19500.0,2012
1,599,52190.0,2013
1,600,25850.0,2014
1,601,37999.0,2015
1,602,60688.0,2017
1,603,59500.0,2018
1,604,49960.0,2019
1,605,72970.0,2020
1,606,70990.0,2021
1,607,106850.0,2022
1,608,108990.0,2023
1,609,21990.0,2003
1,610,19950.0,2004
1,611,28500.0,2005
1,612,21500.0,2008
1,613,63990.0,2009
1,614,38500.0,2010
1,615,13499.0,2013
1,616,37900.0,2014
1,617,46990.0,2015
1,618,59988.0,2016
1,619,15500.0,2017
1,620,120000.0,2018
1,621,114900.0,2019
1,622,104980.0,2020
1,623,109790.0,2021
1,624,142985.0,2022
1,625,140888.0,2023
1,626,46300.0,2014
1,627,47999.0,2015
1,628,55999.0,2016
1,629,50990.0,2017
1,630,63990.0,2018
1,631,105870.0,2019
1,632,129785.0,2020
1,633,119947.0,2021
1,634,129750.0,2022
1,635,131992.0,2023
1,636,19990.0,2014
1,637,20799.0,2015
1,638,22900.0,2016
1,639,18000.0,2017
1,640,22900.0,2018
1,641,8500.0,1999
1,642,9990.0,2000
1,643,13990.0,2001
1,644,11000.0,2002
1,645,6000.0,2003
1,646,11000.0,2007
1,647,10100.0,2008
1,648,16500.0,2009
1,649,11490.0,2010
1,650,15390.0,2011
1,651,12000.0,2012
1,652,19990.0,2013
1,653,24999.0,2014
1,654,29900.0,2015
1,655,17990.0,2016
1,656,25815.0,2017
1,657,29900.0,2018
1,658,31000.0,2019
1,659,35850.0,2020
1,660,42775.0,2021
1,661,36820.0,2022
1,662,48416.0,2023
1,663,29999.0,1999
1,664,11000.0,2000
1,665,6300.0,2003
1,666,10900.0,2004
1,667,13800.0,2005
1,668,14990.0,2006
1,669,21990.0,2007
1,670,11999.0,2008
1,671,11950.0,2009
1,672,17900.0,2010
1,673,14900.0,2011
1,674,22880.0,2012
1,675,17900.0,2013
1,676,21995.0,2014
1,677,22610.0,2015
1,678,14990.0,2016
1,679,17490.0,2017
1,680,34900.0,2018
1,681,38940.0,2019
1,682,52880.0,2020
1,683,47900.0,2021
1,684,40980.0,2022
1,685,68880.0,2023
1,686,21000.0,2007
1,687,10999.0,2008
1,688,13599.0,2009
1,689,15700.0,2010
1,690,16880.0,2011
1,691,10999.0,2012
1,692,18500.0,2013
1,693,28000.0,2014
1,694,25900.0,2015
1,695,26990.0,2016
1,696,39999.0,2017
1,697,39990.0,2018
1,698,37900.0,2019
1,699,53950.0,2020
1,700,21430.0,2021
1,701,61990.0,2022
1,702,64488.0,2023
1,703,7399.0,1999
1,704,4500.0,2000
1,705,8000.0,2001
1,706,5900.0,2002
1,707,10800.0,2003
1,708,14400.0,2006
1,709,12999.0,2007
1,710,21900.0,2008
1,711,10800.0,2010
1,712,18999.0,2012
1,713,24999.0,2013
1,714,12999.0,2014
1,715,10900.0,2015
1,716,19800.0,2016
1,717,38200.0,2017
1,718,46990.0,2018
1,719,49990.0,2019
1,720,36890.0,2020
1,721,41790.0,2021
1,722,29950.0,2022
1,723,109490.0,2023
1,724,21749.0,2012
1,725,27750.0,2013
1,726,14250.0,2014
1,727,27900.0,2015
1,728,38999.0,2016
1,729,40995.0,2017
1,730,52490.0,2018
1,731,60749.0,2019
1,732,55890.0,2020
1,733,21899.0,1997
1,734,20000.0,2000
1,735,14990.0,2001
1,736,12999.0,2006
1,737,13500.0,2007
1,738,14950.0,2008
1,739,11900.0,2009
1,740,15880.0,2012
1,741,13200.0,2013
1,742,42599.0,2014
1,743,28900.0,2015
1,744,51900.0,2016
1,745,49990.0,2017
1,746,36980.0,2020
1,747,87950.0,2021
1,748,129990.0,2022
1,749,133900.0,2023
1,750,30900.0,2019
1,751,32899.0,2020
1,752,40350.0,2021
1,753,45890.0,2022
1,754,47388.0,2023
1,755,17900.0,2013
1,756,25999.0,2014
1,757,26900.0,2015
1,758,29980.0,2016
1,759,38900.0,2017
1,760,43900.0,2018
1,761,49948.0,2019
1,762,52950.0,2020
1,763,29985.0,2021
1,764,64480.0,2022
1,765,67388.0,2023
1,766,35999.0,2016
1,767,19900.0,2017
1,768,57990.0,2018
1,769,69990.0,2019
1,770,69875.0,2020
1,771,48950.0,2021
1,772,105950.0,2022
1,773,104890.0,2023
1,774,109990.0,2019
1,775,102990.0,2020
1,776,129500.0,2021
1,777,107900.0,2022
1,778,108990.0,2023
1,779,6500.0,1999
1,780,21900.0,2000
1,781,13900.0,2001
1,782,10490.0,2002
1,783,11500.0,2003
1,784,5900.0,2004
1,785,6500.0,2005
1,786,13500.0,2006
1,787,11000.0,2007
1,788,15990.0,2008
1,789,10950.0,2009
1,790,10999.0,2010
1,791,16980.0,2011
1,792,13999.0,2012
1,793,19900.0,2013
1,794,16500.0,2014
1,795,24990.0,2015
1,796,22900.0,2016
1,797,26980.0,2017
1,798,28500.0,2018
1,799,22890.0,2019
1,800,133785.0,2020
1,801,34950.0,2021
1,802,41860.0,2022
1,803,54688.0,2023
1,804,17990.0,2009
1,805,10999.0,2010
1,806,38990.0,2011
1,807,16250.0,2012
1,808,29999.0,2013
1,809,33500.0,2014
1,810,49450.0,2016
1,811,47500.0,2017
1,812,55990.0,2018
1,813,52640.0,2019
1,814,109900.0,2020
1,815,62979.0,2021
1,816,83990.0,2022
1,817,107990.0,2023
1,818,10000.0,2008
1,819,15500.0,2009
1,820,15699.0,2010
1,821,10950.0,2011
1,822,15700.0,2012
1,823,27900.0,2013
1,824,19999.0,2014
1,825,25950.0,2015
1,826,32990.0,2016
1,827,31900.0,2017
1,828,37480.0,2018
1,829,42700.0,2019
1,830,42890.0,2020
1,831,47920.0,2021
1,832,46430.0,2022
1,833,52688.0,2023
1,834,17990.0,2019
1,835,49888.0,2020
1,836,106150.0,2021
1,837,89950.0,2022
1,838,149950.0,2023
1,839,104985.0,2021
1,840,102999.0,2022
1,841,114980.0,2023
1,842,79900.0,2009
1,843,73800.0,2010
1,844,89850.0,2011
1,845,135850.0,2015
1,846,168850.0,2017
1,847,159900.0,2018
1,848,224990.0,2022
1,849,19990.0,2001
1,850,49900.0,2002
1,851,24990.0,2003
1,852,99500.0,2004
1,853,59900.0,2005
1,854,89000.0,2007
1,855,107000.0,1996
1,856,67980.0,1997
1,857,95000.0,1998
1,858,113890.0,2003
1,859,142900.0,2007
1,860,117000.0,2008
1,861,149900.0,2010
1,862,104900.0,2016
1,863,117900.0,2017
1,864,139990.0,2018
1,865,134900.0,2019
1,866,149900.0,2020
1,867,164900.0,2021
1,868,229780.0,2022
1,869,297322.0,2023
1,870,122000.0,2009
1,871,199990.0,2010
1,872,59900.0,1995
1,873,24900.0,2004
1,874,31990.0,2005
1,875,27900.0,2007
1,876,59900.0,2008
1,877,115000.0,2009
1,878,149900.0,2010
1,879,109900.0,2011
1,880,109900.0,2012
1,881,79899.0,2013
1,882,102900.0,2014
1,883,119850.0,2015
1,884,112900.0,2016
1,885,148990.0,2017
1,886,115850.0,2018
1,887,219000.0,2019
1,888,238888.0,2020
1,889,335555.0,2021
1,890,329890.0,2022
1,891,277777.0,2023
1,892,35990.0,2005
1,893,48900.0,2006
1,894,49999.0,2007
1,895,26490.0,2008
1,896,63900.0,2011
1,897,49900.0,2012
1,898,54980.0,2013
1,899,75900.0,2014
1,900,100000.0,2015
1,901,109999.0,2016
1,902,108500.0,2017
1,903,192900.0,2018
1,904,174899.0,2019
1,905,179900.0,2020
1,906,288500.0,2021
1,907,244800.0,2022
1,908,299900.0,2023
1,909,149000.0,2008
1,910,64900.0,2009
1,911,59990.0,2010
1,912,129890.0,2012
1,913,169900.0,2013
1,914,101950.0,2014
1,915,119000.0,2015
1,916,131850.0,2016
1,917,129000.0,2017
1,918,147900.0,2018
1,919,212950.0,2019
1,920,217990.0,2020
1,921,259990.0,2021
1,922,274900.0,2022
1,923,309500.0,2023
1,924,33500.0,2006
1,925,27000.0,2007
1,926,260491.0,2008
1,927,34900.0,2009
1,928,120000.0,2010
1,929,50900.0,2012
1,930,82900.0,2014
1,931,106666.0,2015
1,932,109000.0,2016
1,933,117990.0,2018
1,934,124999.0,2019
1,935,192850.0,2020
1,936,219900.0,2021
1,937,149000.0,2022
1,938,276730.0,2023
1,939,112900.0,2011
1,940,76999.0,2012
1,941,119890.0,2013
1,942,109999.0,2015
1,943,229900.0,2017
1,944,179900.0,2018
1,945,199700.0,2019
1,946,559000.0,2020
1,947,34800.0,1996
1,948,800.0,1998
1,949,6899.0,2001
1,950,3498.0,2002
1,951,1500.0,2005
1,952,3290.0,2006
1,953,7900.0,2010
1,954,11990.0,2011
1,955,15900.0,2012
1,956,11985.0,2014
1,957,13990.0,2015
1,958,14988.0,2016
1,959,21990.0,2017
1,960,21890.0,2018
1,961,18980.0,2019
1,962,33900.0,2020
1,963,114900.0,2021
1,964,104989.0,2022
1,965,161489.0,2023
1,966,11900.0,2012
1,967,10999.0,2013
1,968,10999.0,2014
1,969,10000.0,2015
1,970,5000.0,2003
1,971,2350.0,2004
1,972,3500.0,2005
1,973,5300.0,2006
1,974,2700.0,2007
1,975,5000.0,2008
1,976,4990.0,2009
1,977,6500.0,2010
1,978,5950.0,2011
1,979,10990.0,2012
1,980,11500.0,2013
1,981,11500.0,2014
1,982,13900.0,2015
1,983,14999.0,2016
1,984,11900.0,2017
1,985,11999.0,2018
1,986,15000.0,2019
1,987,16980.0,2020
1,988,18390.0,2021
1,989,22500.0,2022
1,990,32330.0,2023
1,991,2390.0,2004
1,992,4500.0,2005
1,993,4000.0,2006
1,994,6500.0,2007
1,995,5999.0,2008
1,996,9990.0,2009
1,997,7899.0,2010
1,998,10900.0,2011
1,999,10990.0,2012
1,1000,10990.0,2013
1,1001,13990.0,2014
1,1002,14500.0,2015
1,1003,14990.0,2016
1,1004,18990.0,2017
1,1005,17990.0,2018
1,1006,22990.0,2019
1,1007,23890.0,2020
1,1008,21999.0,2021
1,1009,26890.0,2022
1,1010,37190.0,2023
1,1011,2700.0,2004
1,1012,2990.0,2005
1,1013,10999.0,2006
1,1014,11000.0,2007
1,1015,4800.0,2008
1,1016,11499.0,2009
1,1017,8500.0,2010
1,1018,10500.0,2011
1,1019,14990.0,2012
1,1020,11000.0,2013
1,1021,12999.0,2014
1,1022,13490.0,2015
1,1023,15990.0,2016
1,1024,17900.0,2017
1,1025,21500.0,2018
1,1026,23990.0,2019
1,1027,25990.0,2020
1,1028,27650.0,2021
1,1029,37890.0,2022
1,1030,35950.0,2023
1,1031,10999.0,2008
1,1032,10499.0,2009
1,1033,12500.0,2010
1,1034,11499.0,2011
1,1035,11900.0,2012
1,1036,10450.0,2013
1,1037,10390.0,2008
1,1038,14790.0,2009
1,1039,12500.0,2010
1,1040,11900.0,2011
1,1041,10700.0,2012
1,1042,16950.0,2013
1,1043,12985.0,2014
1,1044,13000.0,2015
1,1045,15800.0,2016
1,1046,16950.0,2017
1,1047,21900.0,2018
1,1048,26990.0,2019
1,1049,6459.0,2009
1,1050,14950.0,2010
1,1051,37840.0,2022
1,1052,8999.0,2006
1,1053,13870.0,2008
1,1054,14990.0,2009
1,1055,16999.0,2010
1,1056,14800.0,2011
1,1057,18990.0,2012
1,1058,21900.0,2013
1,1059,19990.0,2014
1,1060,27800.0,2015
1,1061,26480.0,2016
1,1062,20400.0,2019
1,1063,36500.0,2020
1,1064,36990.0,2021
1,1065,40680.0,2022
1,1066,45990.0,2023
1,1067,12400.0,2016
1,1068,26500.0,2017
1,1069,36999.0,2018
1,1070,23900.0,2019
1,1071,41780.0,2021
1,1072,68979.0,2023
1,1073,55950.0,2011
1,1074,47980.0,2012
1,1075,51080.0,2023
1,1076,8999.0,2015
1,1077,10999.0,2016
1,1078,13400.0,2017
1,1079,15490.0,2018
1,1080,16900.0,2019
1,1081,17990.0,2020
1,1082,17990.0,2021
1,1083,16990.0,2014
1,1084,14990.0,2015
1,1085,15900.0,2016
1,1086,20990.0,2017
1,1087,21990.0,2018
1,1088,19980.0,2019
1,1089,27990.0,2020
1,1090,25950.0,2021
1,1091,29900.0,2022
1,1092,38880.0,2023
1,1093,3900.0,2003
1,1094,17000.0,2014
1,1095,16990.0,2015
1,1096,19990.0,2016
1,1097,19490.0,2017
1,1098,19900.0,2018
1,1099,23900.0,2019
1,1100,21199.0,2020
1,1101,34990.0,2021
1,1102,36500.0,2022
1,1103,37440.0,2023
1,1104,38450.0,2021
1,1105,40411.0,2022
1,1106,49280.0,2023
1,1107,22490.0,2014
1,1108,13950.0,2015
1,1109,14999.0,2016
1,1110,14900.0,2017
1,1111,23880.0,2018
1,1112,24990.0,2019
1,1113,18890.0,2020
1,1114,28290.0,2021
1,1115,47930.0,2022
1,1116,40999.0,2023
1,1117,18997.0,2014
1,1118,21480.0,2015
1,1119,19990.0,2016
1,1120,30890.0,2021
1,1121,24000.0,2016
1,1122,15980.0,2017
1,1123,22490.0,2018
1,1124,27980.0,2019
1,1125,29990.0,2020
1,1126,46775.0,2022
1,1127,49975.0,2023
1,1128,13900.0,2014
1,1129,27490.0,2015
1,1130,28900.0,2016
1,1131,35995.0,2019
1,1132,35750.0,2020
1,1133,41770.0,2021
1,1134,47349.0,2022
1,1135,56870.0,2023
1,1136,20000.0,2016
1,1137,19990.0,2017
1,1138,32900.0,2018
1,1139,31450.0,2019
1,1140,39300.0,2020
1,1141,37770.0,2021
1,1142,53190.0,2022
1,1143,63000.0,2023
1,1144,2000.0,1996
1,1145,2500.0,1997
1,1146,1500.0,1998
1,1147,1100.0,1999
1,1148,2000.0,2000
1,1149,1350.0,2001
1,1150,1500.0,2002
